OID_,SOURCE_ID,SITE_NAME,TOWN,REGION,LATITUDE,LONGITUDE,TYPE,ZII_NUM,PWS_ID
3542,4146017-01G,POQUOY BROOK GOLF COURSE,LAKEVILLE,4,41.883465420000000,-70.968324370000005,TNC,0,4146017
3543,2222002-03G,PINE ACRES FAMILY CAMPING RESORT,OAKHAM,2,42.344968000000001,-72.024906000000001,TNC,0,2222002
3544,2139010-06G,WELL 6,HOPKINTON,2,42.258152379999999,-71.539670939999993,GW,0,2139010
3545,4018000-01G,MEMORIAL GP WELL #1,AVON,4,42.116666209999998,-71.029025099999998,GW,663,4018000
3546,4018000-02G,MEMORIAL GP WELL  #2,AVON,4,42.116624430000002,-71.027922709999999,GW,663,4018000
3547,3056000-24G,MILL RD. GP WELL 1R,CHELMSFORD,3,42.583097369999997,-71.334038609999993,GW,566,3056000
3548,4146018-01G,ST. MARTHA AND MARY CHURCH,LAKEVILLE,4,41.838082730000004,-70.945136110000007,TNC,0,4146018
3549,4146004-02G,WELL  2,LAKEVILLE,4,41.817462200000001,-70.899656850000000,GW,0,4146004
3550,2321000-06G,"GPW 6, PLEASANT VALLEY WELL 2",WEST BOYLSTON,2,42.357784310000000,-71.763134210000004,GW,433,2321000
3551,4265000-09G,NEWMAN GP WELL 1R,SEEKONK,4,41.857011200000002,-71.335836200000003,GW,707,4265000
3552,4265001-01G,SEEKONK SWIMMING AND TENNIS CLUB,SEEKONK,4,41.868963520000001,-71.308340029999997,TNC,0,4265001
3553,4336000-06G,LIBBEY WELL,WEYMOUTH,4,42.193504040000001,-70.942204730000000,GW,0,4336000
3554,4334012-01G,WESTPORT SCHOOL ADMINISTRATION,WESTPORT,4,41.621898659999999,-71.081588810000000,NTNC,0,4334012
3555,2177000-02G,OAKLAND STREET GP WELL,MEDWAY,2,42.147993540000002,-71.389174249999996,GW,410,2177000
3556,1217007-01G,THE BREWERY AT FOUR STAR FARMS,NORTHFIELD,1,42.630992149999997,-72.478798960000006,TNC,0,1217007
3557,3342000-13G,SALEM ST. WELL,WILMINGTON,3,42.578427519999998,-71.133188649999994,GW,150,3342000
3558,4218000-11G,WELL 6A,NORTON,4,41.972362959999998,-71.140076609999994,GW,240,4218000
3559,4334037-01G,LICKETY SPLITS,WESTPORT,4,41.656091910000001,-71.077028639999995,TNC,0,4334037
3560,4042000-02G,GP WELL  3,BRIDGEWATER,4,41.998554419999998,-70.937800069999994,GW,621,4042000
3561,4042000-05G,GP WELL  6,BRIDGEWATER,4,41.998919200000003,-70.937513069999994,GW,621,4042000
3562,4238000-11G,WELL 2B,PLAINVILLE,4,42.010295880000001,-71.312284989999995,GW,0,4238000
3563,4296001-04G,FOCUS STUDY CENTER,WEST TISBURY,4,41.432715469999998,-70.661332500000000,TNC,0,4296001
3564,4296001-03G,FOCUS STUDY CENTER,WEST TISBURY,4,41.430881059999997,-70.662961400000000,TNC,0,4296001
3565,4334094-02G,WESTPORT SCHOOLS COMPLEX,WESTPORT,4,41.622758490000002,-71.062217380000007,NTNC,0,4334094
3566,2316000-05G,STATION 1 WELL #2 MEMORIAL BEACH,WEBSTER,2,42.050435270000001,-71.861141009999997,GW,405,2316000
3567,2241005-01G,CAPTAIN BOBS RESTAURANT,PRINCETON,2,42.476834349999997,-71.844984080000003,TNC,0,2241005
3568,2054070-01G,"VERIZON BUSINESS NETWORK SERVICES, INC.",CHARLTON,2,42.151806710000002,-71.954160220000006,NTNC,0,2054070
3569,4211000-10G,PLAINVILLE WELL 2A,NORTH ATTLEBOROUGH,4,42.010780390000001,-71.344270390000005,GW,391,4211000
3570,4231000-04G,GP WELL  4,PEMBROKE,4,42.045169059999999,-70.826746569999997,GW,345,4231000
3571,3342000-12G,BARROWS REPLACEMENT WELLFIELD,WILMINGTON,3,42.572354539999999,-71.143722650000001,GW,150,3342000
3572,4231000-05G,GP WELL 5,PEMBROKE,4,42.048867840000000,-70.828698250000002,GW,345,4231000
3573,4231000-02G,GP WELL  2,PEMBROKE,4,42.042856479999998,-70.817980919999997,GW,345,4231000
3574,1090000-01S,KARNER BROOK RESERVOIR,"EGREMONT
",1,42.157920449999999,-73.460721640000003,SW,0,1090000
3575,4182000-12G,E. MAIN ST. REPL WELL 1,MIDDLEBOROUGH,4,41.899743129999997,-70.896338959999994,GW,24,4182000
3576,4247008-01G,WINTHROP VILLAGE PLAZA,"REHOBOTH
",4,41.858497970000002,-71.230788860000004,TNC,0,4247008
3577,2025000-11G,GP WELL #11.1 (WRENTHAM RD),BELLINGHAM,2,42.025007070000001,-71.481769549999996,GW,21,2025000
3578,2025000-02G,GP WELL #2.1 (CROSS ST),BELLINGHAM,2,42.054519409999997,-71.467043149999995,GW,21,2025000
3579,2125002-03G,SAINT BENEDICT ABBEY,HARVARD,2,42.487682960000001,-71.623341019999998,TNC,0,2125002
3580,2021001-01G,WELL 1,BARRE,2,42.439033309999999,-72.164779659999994,GW,0,2021001
3581,2125002-02G,SAINT BENEDICT ABBEY,HARVARD,2,42.487837409999997,-71.622318109999995,TNC,0,2125002
3582,2039000-05G,"GP WELL 5, SE CORNER RTS 70  140",BOYLSTON,2,42.329970600000003,-71.744307480000003,GW,364,2039000
3583,4239057-20G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.865671319999997,-70.665978109999998,TNC,0,4239057
3584,4239058-19G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891727770000003,-70.694571159999995,TNC,0,4239058
3585,4239058-10G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891339780000003,-70.691855980000000,TNC,0,4239058
3586,4239058-02G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.893072590000003,-70.693587739999998,TNC,0,4239058
3587,4239058-03G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892982439999997,-70.693285130000007,TNC,0,4239058
3588,4239058-06G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892481500000002,-70.692527560000002,TNC,0,4239058
3589,4239058-05G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892614219999999,-70.692733739999994,TNC,0,4239058
3590,4239058-04G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892783059999999,-70.693010299999997,TNC,0,4239058
3591,4239058-09G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891648920000002,-70.691941720000003,TNC,0,4239058
3592,4239058-08G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891857070000000,-70.691986049999997,TNC,0,4239058
3593,4318031-01G,ENDLESS COAST HOTEL,WELLFLEET,4,41.922464519999998,-70.008908199999993,TNC,0,4318031
3594,2054056-01G,HOLY VIRGIN MARY SPIRITUAL VINEYARD,CHARLTON,2,42.175255550000003,-71.955911499999999,TNC,0,2054056
3595,2271000-07G,GP #6.1 HOME FARM WELL,SHREWSBURY,2,42.299467000000000,-71.754037999999994,GW,577,2271000
3596,3164000-05G,GLEN DRIVE WELL 1,LYNNFIELD,3,42.559440490000000,-71.048686610000004,GW,698,3164000
3597,3164000-08G,GLEN DRIVE WELL 4,LYNNFIELD,3,42.561418359999998,-71.049631860000005,GW,698,3164000
3598,3164000-06G,GLEN DRIVE WELL 2,LYNNFIELD,3,42.560702210000002,-71.047866540000001,GW,698,3164000
3599,3164000-07G,GLEN DRIVE WELL 3,LYNNFIELD,3,42.561697870000003,-71.047256059999995,GW,698,3164000
3600,3164000-09G,PHILLIPS WELL 6,LYNNFIELD,3,42.548906700000003,-71.055715309999997,GW,698,3164000
3601,3164000-10G,PHILLIPS WELL 7,LYNNFIELD,3,42.549410340000001,-71.056610559999996,GW,698,3164000
3602,3164000-12G,PHILLIPS WELL 10,LYNNFIELD,3,42.548272869999998,-71.056270639999994,GW,698,3164000
3603,3164000-11G,PHILLIPS WELL 9B,LYNNFIELD,3,42.548241550000000,-71.053953829999998,GW,698,3164000
3604,4334001-02G,WESTPORT HARBOR WATER ASSOCIATION INC,WESTPORT,4,41.507243099999997,-71.099299700000003,NTNC,0,4334001
3605,4020004-12G,STRAIGHTWAY WELL 2,BARNSTABLE,4,41.645187440000001,-70.309663340000000,GW,316,4020004
3606,2139011-02G,WELL #2,HOPKINTON,2,42.256749579999997,-71.531597099999999,GW,0,2139011
3607,1022004-01G,PAPA BOBS,BECKET,1,42.264033349999998,-73.047965840000003,TNC,0,1022004
3608,2125006-02G,CAMP GREEN EYRIE GIRL SCOUT CAMP,HARVARD,2,42.497833380000003,-71.597315530000003,TNC,0,2125006
3609,4182000-13G,E. MAIN ST. REPL WELL 2,MIDDLEBOROUGH,4,41.899695209999997,-70.896478430000002,GW,24,4182000
3610,4182000-03G,E. MAIN ST. GP WELL  1,MIDDLEBOROUGH,4,41.899820990000002,-70.896298720000004,GW,24,4182000
3611,2125006-03G,CAMP GREEN EYRIE GIRL SCOUT CAMP,HARVARD,2,42.496499309999997,-71.597752700000001,TNC,0,2125006
3612,1015001-01G,ADAMS FARM SLAUGHTERHOUSE LLC,ATHOL,1,42.594825319999998,-72.199477020000003,NTNC,0,1015001
3613,2115001-03G,TOWNSEND RD WELLFIELD (4 18 X 24 WELLS),GROTON,2,42.615561219999996,-71.640029060000003,GW,437,2115001
3614,2125006-01G,CAMP GREEN EYRIE GIRL SCOUT CAMP,HARVARD,2,42.500399899999998,-71.595786919999995,TNC,0,2125006
3615,3342000-14G,SALEM ST. REPLACEMENT WELLFIELD,WILMINGTON,3,42.578463069999998,-71.133101920000001,GW,150,3342000
3616,3038024-02G,CENTER AT 10 ELM,BOXFORD,3,42.662321570000003,-70.997221760000002,TNC,0,3038024
3617,1029000-03G,SUGAR HOUSE WELL (03G),BERNARDSTON,1,42.685481260000003,-72.544377929999996,GW,444,1029000
3618,2287012-01G,"GREEN ACRES DAYCARE CENTER, INC.",STURBRIDGE,2,42.116975400000001,-72.052556390000007,NTNC,0,2287012
3619,2125006-04G,CAMP GREEN EYRIE GIRL SCOUT CAMP,HARVARD,2,42.497763530000000,-71.599819319999995,TNC,0,2125006
3620,3269032-01G,WELL 1,SHERBORN,3,42.218327449999997,-71.403225180000007,GW,0,3269032
3621,3269032-02G,WELL 2,SHERBORN,3,42.218257930000000,-71.403112530000001,GW,0,3269032
3622,1331009-01G,OUTLOOK FARM,WESTHAMPTON,1,42.287222399999997,-72.761280859999999,TNC,0,1331009
3623,4218000-08G,REPLACEMENT WELL 4,NORTON,4,41.975363899999998,-71.139228990000007,GW,240,4218000
3624,2139001-02G,METROWEST YMCA,HOPKINTON,2,42.228117169999997,-71.471435729999996,NTNC,0,2139001
3625,4239057-09G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.869738130000002,-70.665975309999993,TNC,0,4239057
3626,4239057-10G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.869597429999999,-70.666208010000005,TNC,0,4239057
3627,4239057-11G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.869240900000001,-70.666292519999999,TNC,0,4239057
3628,4239058-58G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889673989999999,-70.689797920000004,TNC,0,4239058
3629,4239058-57G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889402650000001,-70.689596440000003,TNC,0,4239058
3630,2034004-03G,THE INTERNATIONAL,BOLTON,2,42.438065299999998,-71.651347999999999,NTNC,0,2034004
3631,4239058-68G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892489200000000,-70.688701010000003,TNC,0,4239058
3632,4239058-67G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892042250000003,-70.688548400000002,TNC,0,4239058
3633,4239058-65G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891732110000000,-70.688623269999994,TNC,0,4239058
3634,4239058-64G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891604239999999,-70.688927919999998,TNC,0,4239058
3635,4239058-63G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890922000000003,-70.689598349999997,TNC,0,4239058
3636,4239058-62G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890448710000001,-70.691075220000002,TNC,0,4239058
3637,6000000-03S,SUDBURY RESERVOIR,BOSTON,6,42.299339040000000,-71.531105030000006,ESW,0,6000000
3638,1225017-04G,KLONDIKE CAMPGROUND,OTIS,1,42.213180510000001,-73.112121540000004,NTNC,0,1225017
3639,1349002-01G,LISTONS BAR AND GRILL,WORTHINGTON,1,42.427443599999997,-72.953393140000003,TNC,0,1349002
3640,2303003-01G,RIVERSIDE COMMUNITY CARE,UPTON,2,42.156338640000001,-71.578992249999999,NTNC,0,2303003
3641,3344000-02S,MIDDLE RESERVOIR,WINCHESTER,3,42.452075720000003,-71.110832200000004,SW,0,3344000
3642,4300029-01G,BLACKFISH RESTAURANT,TRURO,4,41.995647259999998,-70.050498820000001,TNC,0,4300029
3643,4240002-01G,KERRI ANNS RESTAURANT,PLYMPTON,4,41.974392170000002,-70.832397450000002,TNC,0,4240002
3644,3317000-02G,WELLESLEY AVE. DUG WELL,WELLESLEY,3,42.302608650000003,-71.253288290000000,GW,275,3317000
3645,1302001-01G,SUNSET FARM,TYRINGHAM,1,42.254948190000000,-73.215668469999997,TNC,0,1302001
3646,4211000-06G,KELLEY WELL  2,NORTH ATTLEBOROUGH,4,41.982308199999999,-71.286313939999999,GW,576,4211000
3647,1236000-07S,SANDWASH RESERVOIR (07S),PITTSFIELD,1,42.367473609999998,-73.170867900000005,SW,0,1236000
3648,3330000-11G,FORGE VILLAGE WELLFIELD 1.4,WESTFORD,3,42.582391479999998,-71.468642610000003,GW,658,3330000
3649,4261004-04G,YMCA CAMP LYNDON,SANDWICH,4,41.695486369999998,-70.449012800000006,TNC,0,4261004
3650,1043024-01G,SPRINGFIELD BOYS CLUB,BRIMFIELD,1,42.111430419999998,-72.180671599999997,TNC,0,1043024
3651,1152000-01S,LOWER ROOT RESERVOIR (01S),LENOX,1,42.367294190000003,-73.328308100000001,SW,0,1152000
3652,3023000-03G,WELL  3 (MITRE/RTE. 62 G.P. WELL),BEDFORD,3,42.503422000000000,-71.237342830000003,GW,244,3023000
3653,4318112-01G,MAGUIRE LANDING BEACH,WELLFLEET,4,41.922145590000000,-69.975133819999996,TNC,0,4318112
3654,3038010-01G,THE VILLAGE STORE BLDG.,BOXFORD,3,42.707288599999998,-71.063964380000002,TNC,0,3038010
3655,2115002-04G,GROTONWOOD BAPTIST CAMP AND CONF.CTR.,GROTON,2,42.596321109999998,-71.535964899999996,TNC,0,2115002
3656,2175000-01G,WELL 1 (MAIN ST.),MEDFIELD,2,42.182253629999998,-71.321120469999997,GW,511,2175000
3657,4131000-03G,SCOTLAND ST  WELL,HINGHAM,4,42.189093470000003,-70.872104680000007,GW,394,4131000
3658,4300039-01G,ROSEVILLE CONDOMINIUMS,TRURO,4,42.003342449999998,-70.077716570000007,TNC,0,4300039
3659,1015004-01G,SMALL WONDERS PRESCHOOL CENTER,ATHOL,1,42.614174020000000,-72.219416190000004,TNC,0,1015004
3660,3163000-01S,BREEDS POND,LYNN,3,42.473442329999997,-70.978042549999998,SW,0,3163000
3661,2002000-21G,SCRIBNER GP WELL #2,ACTON,2,42.464249520000003,-71.413779180000006,GW,338,2002000
3662,3157000-01G,TOWER RD. GP WELL,LINCOLN,3,42.413986319999999,-71.313957160000001,GW,551,3157000
3663,4239012-01G,BLUEBERRY HILL CAMPGROUND,PLYMOUTH,4,41.887828859999999,-70.696304319999996,TNC,0,4239012
3664,2125011-02G,IMMACULATE HEART OF MARY SCHOOL,HARVARD,2,42.483081740000003,-71.622268590000004,NTNC,0,2125011
3665,2304008-02G,WEST HILL DAM,UXBRIDGE,2,42.112479989999997,-71.604423499999996,TNC,0,2304008
3666,1015002-03G,MORGAN MEMORIAL FRESH AIR CAMP,ATHOL,1,42.531086809999998,-72.261262610000003,TNC,0,1015002
3667,2125010-01G,HARVARD PLAZA,HARVARD,2,42.536960479999998,-71.576347299999995,TNC,0,2125010
3668,4242000-04G,NO.TRURO USAF BASE WELL (04G),PROVINCETOWN,4,42.030310819999997,-70.056083799999996,GW,124,4242000
3669,2101000-06G,WELL 6 WELLFIELD,FRANKLIN,2,42.064906399999998,-71.421740959999994,GW,651,2101000
3670,2187000-01G,WELL 1,MILLIS,2,42.176675600000003,-71.351848169999997,GW,324,2187000
3671,2032000-07G,WELL 7 PARK  SUMMER ST,BLACKSTONE,2,42.039787830000002,-71.515730219999995,GW,423,2032000
3672,2187000-02G,WELL 2,MILLIS,2,42.176314630000000,-71.351375320000002,GW,324,2187000
3673,2081003-01G,YMCA CAMP MASSAPOAG,DUNSTABLE,2,42.649612220000002,-71.497962670000007,TNC,0,2081003
3674,2025000-08G,GP WELL #8 (HARTFORD AVE),BELLINGHAM,2,42.123900319999997,-71.463011609999995,GW,134,2025000
3675,2187000-06G,WELL 6,MILLIS,2,42.150174030000002,-71.340141689999996,GW,425,2187000
3676,2304000-03G,GP WELL # 3,UXBRIDGE,2,42.077560910000003,-71.607176289999998,GW,498,2304000
3677,2054029-04G,"LFB USA, INC.",CHARLTON,2,42.190205509999998,-71.989179699999994,NTNC,0,2054029
3678,2187000-05G,WELL 5,MILLIS,2,42.149872139999999,-71.340335049999993,GW,425,2187000
3679,2141000-06G,CHESTNUT ST WELL  3,HUDSON,2,42.397789820000000,-71.517582559999994,GW,120,2141000
3680,4245002-01G,KING PHILLIP ST. WELL  1,RAYNHAM,4,41.938822999999999,-71.085645000000000,GW,627,4245002
3681,3180000-02G,BEAR HILL WELLS (SARGENT'S PIT),MERRIMAC,3,42.862343000000003,-71.011016999999995,GW,524,3180000
3682,2235008-01G,WOODSIDE VARIETY,PHILLIPSTON,2,42.572325390000003,-72.160094340000001,TNC,0,2235008
3683,3078000-02G,DOVER WATER DEPT,DOVER,3,42.247156879999999,-71.269735190000006,NTNC,0,3078000
3684,4076000-06G,CEDAR ST. GP WELL  3,DIGHTON,4,41.817527269999999,-71.179461779999997,GW,546,4076000
3685,3180000-03G,EAST MAIN ST GP WELL,MERRIMAC,3,42.839756999999999,-70.983842999999993,GW,403,3180000
3686,2037033-01G,NATIONAL TECHNICAL SYSTEMS,BOXBOROUGH,2,42.483832450000001,-71.530256159999993,NTNC,0,2037033
3687,2241015-01G,POST OFFICE PLACE,PRINCETON,2,42.421306989999998,-71.877578610000000,NTNC,0,2241015
3688,2280000-03G,MEADOW ROAD WELL 2,SPENCER,2,42.247135450000002,-72.010395590000002,GW,60,2280000
3689,2025000-04G,GP WELL #4 (WRENTHAM RD),BELLINGHAM,2,42.029646460000002,-71.478167760000005,GW,21,2025000
3690,4146011-04G,LAKEVILLE GOLF CLUB,LAKEVILLE,4,41.869206710000000,-70.942982259999994,TNC,0,4146011
3691,1074002-02G,WOOLMAN HILL,DEERFIELD,1,42.557211340000002,-72.583088900000007,TNC,0,1074002
3692,4310000-09G,MAPLE PARK WELL 9,WAREHAM,4,41.790799870000001,-70.655836089999994,GW,682,4310000
3693,2139001-01G,METROWEST YMCA,HOPKINTON,2,42.225275570000001,-71.471039579999996,NTNC,0,2139001
3694,2125027-01G,HARVARD LANES,HARVARD,2,42.527035710000000,-71.578502340000000,TNC,0,2125027
3695,4239003-03G,THE NEW TESTAMENT CHURCH,PLYMOUTH,4,41.813729989999999,-70.558852810000005,NTNC,0,4239003
3696,4239056-01G,CROSSWINDS GOLF CLUB,PLYMOUTH,4,41.897611120000001,-70.630178610000002,TNC,0,4239056
3697,4239055-02G,WELL 2,PLYMOUTH,4,41.885836630000000,-70.590223910000006,GW,412,4239055
3698,4239055-03G,WELL 3  JOCKEY WELL,PLYMOUTH,4,41.885850609999999,-70.590172949999996,GW,412,4239055
3699,4239055-01G,WELL 1,PLYMOUTH,4,41.885800690000003,-70.590285600000001,GW,412,4239055
3700,2286033-02G,WELL 2,STOW,2,42.450477329999998,-71.513596669999998,GW,0,2286033
3701,2153001-03G,DCR LEOMINSTER STATE FOREST,WESTMINSTER,2,42.533093540000003,-71.855710490000007,TNC,0,2153001
3702,2064000-03S,WACHUSETT RESERVOIR,CLINTON,2,42.405090350000002,-71.696097859999995,SW,0,2064000
3703,2019000-09G,SPECTACLE POND WELL 2A,AYER,2,42.561322290000000,-71.523797259999995,GW,429,2019000
3704,2286033-01G,WELL 1,STOW,2,42.450380359999997,-71.513411599999998,GW,0,2286033
3705,4123000-01G,WELL  1,HANSON,4,42.044977179999997,-70.900052869999996,GW,160,4123000
3706,3030001-02S,LONGHAM RES.,BEVERLY,3,42.591049130000002,-70.870864819999994,SW,0,3030001
3707,1013002-01G,EDGE HILL GOLF COURSE,ASHFIELD,1,42.551134310000002,-72.782135019999998,TNC,0,1013002
3708,1108014-01G,HAMMOND ACRES WATER CORP,GOSHEN,1,42.407200779999997,-72.796362279999997,TNC,0,1108014
3709,1043011-01G,HITCHCOCK FREE ACADEMY,BRIMFIELD,1,42.122649989999999,-72.199327780000004,TNC,0,1043011
3710,1043019-02G,QUINEBAUG COVE CAMPSITE,BRIMFIELD,1,42.103385299999999,-72.145074969999996,TNC,0,1043019
3711,1022020-01G,BECKET MOTEL,BECKET,1,42.264329480000001,-73.048208149999994,TNC,0,1022020
3712,2125002-04G,SAINT BENEDICT ABBEY,HARVARD,2,42.486581219999998,-71.621111389999996,TNC,0,2125002
3713,2151000-03G,ROCK WELL #3,LEICESTER,2,42.310837599999999,-71.912919709999997,GW,614,2151000
3714,4052044-01G,WELL  1,CARVER,4,41.901680280000001,-70.783959899999999,GW,0,4052044
3715,2012016-01G,LOW LOW CONVENIENCE,ASHBY,2,42.644761690000003,-71.790231620000000,TNC,0,2012016
3716,1053008-01G,OLDE WILLOW MOTOR INN AND RESTAURANT,CHARLEMONT,1,42.618020590000000,-72.816772630000003,TNC,0,1053008
3717,2139006-01G,WELL 1,HOPKINTON,2,42.200153749999998,-71.536252160000004,GW,0,2139006
3718,1325000-04G,GP WELL 4 (04G),WEST SPRINGFIELD,1,42.082499480000003,-72.727630259999998,GW,205,1325000
3719,1074001-01G,SUGARLOAF WELLFIELD,DEERFIELD,1,42.467609359999997,-72.597404510000004,GW,447,1074001
3720,4052056-01G,MARKETPLACE SQUARE LLC.,CARVER,4,41.887490329999999,-70.764356820000003,NTNC,0,4052056
3721,2332003-02G,RANOR INCORPORATED,WESTMINSTER,2,42.548456530000003,-71.904554219999994,NTNC,0,2332003
3722,4239058-13G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890705150000002,-70.692610579999993,TNC,0,4239058
3723,4239058-15G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890369819999997,-70.693646340000001,TNC,0,4239058
3724,4239058-16G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889893630000003,-70.694493710000003,TNC,0,4239058
3725,4239058-17G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889626120000003,-70.694609360000001,TNC,0,4239058
3726,4239058-18G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889522040000003,-70.694815930000004,TNC,0,4239058
3727,1217000-01G,GP WELL #1 MILL BROOK,NORTHFIELD,1,42.692132739999998,-72.443295190000001,GW,449,1217000
3728,1289002-01G,WELL #1,SUNDERLAND,1,42.500892729999997,-72.541984569999997,GW,0,1289002
3729,1191000-06G,BUNYAN ROAD REPLACEMENT WELL #1,MONSON,1,42.133711419999997,-72.311358220000002,GW,558,1191000
3730,4131000-05G,FREE ST. GP WELL #3,HINGHAM,4,42.217670409999997,-70.880676879999996,GW,394,4131000
3731,2158000-02G,"GPW # 1, WHITCOMB AVENUE",LITTLETON,2,42.533534279999998,-71.512729170000000,GW,414,2158000
3732,2115000-03G,WHITNEY POND WELL #1,GROTON,2,42.605823399999998,-71.510620270000004,GW,388,2115000
3733,2032000-06G,WELL 6  AND 6A SATELLITE (ELM ST),BLACKSTONE,2,42.031973809999997,-71.504204450000003,GW,363,2032000
3734,2045004-06G,ROCK WELL  6,BROOKFIELD,2,42.188411719999998,-72.089906839999998,GW,0,2045004
3735,2011001-01G,CAMP WELLVILLE INC,ASHBURNHAM,2,42.660459590000002,-71.906180770000006,TNC,0,2011001
3736,2162005-01G,CHERRY HILL ICE CREAM,LUNENBURG,2,42.563856350000002,-71.731434849999999,TNC,0,2162005
3737,2208000-01G,GOLD STREET GP WELL  1,NORFOLK,2,42.128761640000000,-71.354719770000003,GW,340,2208000
3738,1329000-06G,WELL #6,WESTFIELD,1,42.130768439999997,-72.824398329999994,GW,293,1329000
3739,2081000-02G,SALMON BROOK GP WELL NO.1,DUNSTABLE,2,42.680977620000000,-71.491784409999994,GW,579,2081000
3740,3347000-01G,G.P. WELL A2,WOBURN,3,42.464252739999999,-71.153404219999999,GW,529,3347000
3741,4247028-01G,CEDAR BROOK SCHOOL,REHOBOTH,4,41.864582120000001,-71.227623030000004,NTNC,0,4247028
3742,1047002-01G,BUCKLAND RECREATION FACILITY,BUCKLAND,1,42.615672439999997,-72.764292220000002,TNC,0,1047002
3743,4334031-05G,DCR HORSENECK BEACH STATE RESERVATION,WESTPORT,4,41.506206599999999,-71.045318679999994,TNC,0,4334031
3744,1053028-04G,ZOAR OUTDOOR,CHARLEMONT,1,42.628440779999998,-72.883318410000001,TNC,0,1053028
3745,2348000-08S,KETTLE BROOK (#2) RESERVOIR NO. 2,WORCESTER,2,42.270851149999999,-71.901641889999993,SW,0,2348000
3746,1112006-01G,GRANVILLE VILLAGE SCHOOL,GRANVILLE,1,42.066428129999998,-72.854653529999993,NTNC,0,1112006
3747,4240001-01G,LITECONTROL CORPORATION,PLYMPTON,4,41.947375809999997,-70.772959619999995,NTNC,0,4240001
